,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
SYT7,2.5365765e-10,2.0151773e-10,2.864095e-10,3.398245e-11,1.6277682e-10,2.2444337e-10,2.1554887e-10,1.1461107e-10
LARS2,3.0228609e-10,2.0213518e-10,3.0043126e-10,3.4080464e-11,1.6289765e-10,2.570107e-10,2.1634174e-10,1.1520589e-10
PIK3C2A,4.5545004e-10,2.0149543e-10,3.1866024e-10,3.3983098e-11,1.6289516e-10,0.0009259585,2.1558752e-10,1.58701e-10
PLAUR,2.5392582e-10,2.0149082e-10,2.842278e-10,3.398297e-11,1.6290573e-10,2.1642016e-10,2.1548967e-10,0.0014830971
ANLN,2.5624172e-10,2.0151811e-10,3.5340622e-10,3.398271e-11,1.6279701e-10,2.1661384e-10,2.1548967e-10,1.14586576e-10
RABGAP1,3.7377224e-10,2.0145816e-10,2.842186e-10,3.398297e-11,1.6275355e-10,0.00096748176,2.1553737e-10,1.2769702e-10
DCN,2.549352e-10,2.014962e-10,2.846879e-10,0.0018979107,1.6276876e-10,2.169769e-10,2.1567717e-10,1.1462462e-10
PPP5C,2.537196e-10,2.0149774e-10,2.8436664e-10,3.3982643e-11,1.6275944e-10,2.167589e-10,0.000830918,1.1460669e-10
CEP68,3.5587583e-10,2.019583e-10,2.8460703e-10,3.3990553e-11,1.6283738e-10,2.2862753e-10,2.1572819e-10,1.2442954e-10
MAP4K3,3.7958728e-10,2.0149774e-10,5.7818694e-10,3.4224686e-11,1.6286503e-10,0.00084310205,2.1563851e-10,1.2435551e-10
ZBTB32,2.565488e-10,2.0151042e-10,2.845978e-10,3.3982383e-11,1.6280943e-10,2.1699924e-10,2.1560478e-10,1.1460014e-10
TYROBP,2.545883e-10,2.0156116e-10,2.8487587e-10,3.3982903e-11,1.6269829e-10,2.1708452e-10,0.0074032755,1.1461107e-10
TMEM159,2.579177e-10,2.0151388e-10,3.3494313e-10,3.401124e-11,1.6282434e-10,2.258743e-10,2.1558792e-10,1.1460057e-10
BRCA1,2.7638142e-10,2.0185316e-10,3.015346e-10,3.4012796e-11,1.6272624e-10,2.4165112e-10,2.1584097e-10,1.14615435e-10
ERCC1,2.5403726e-10,2.0149467e-10,2.8438724e-10,3.3983098e-11,0.0014065866,2.4463537e-10,2.1575329e-10,1.1460407e-10
CD22,3.6440553e-10,2.0147391e-10,2.846271e-10,3.398297e-11,1.6278273e-10,2.1668162e-10,2.1540503e-10,1.146185e-10
SEMA3B,2.5372346e-10,2.015108e-10,2.8449956e-10,3.3982903e-11,1.627911e-10,0.001594592,2.1552583e-10,1.1461456e-10
MBTPS2,2.6385177e-10,2.0199875e-10,3.1548103e-10,3.4071104e-11,1.6342733e-10,2.5537275e-10,2.1599499e-10,1.1462855e-10
PRICKLE3,2.5620361e-10,2.0151887e-10,2.9908648e-10,3.399269e-11,1.6278211e-10,2.186303e-10,2.157677e-10,1.1479352e-10
EXTL3,2.593819e-10,2.0149006e-10,1.2395514e-09,3.4038883e-11,1.628206e-10,3.3264033e-10,2.1558011e-10,1.1460494e-10
NR1H4,2.5392488e-10,2.0149274e-10,2.984403e-10,3.3983746e-11,1.6274702e-10,3.84264e-10,2.1546749e-10,1.14594896e-10
ELOVL5,0.0016437592,2.0153502e-10,2.8452615e-10,3.398303e-11,1.6283366e-10,2.1633391e-10,2.1547324e-10,1.14602314e-10
ALOX5,0.00068125,2.014766e-10,2.8473354e-10,3.3983098e-11,1.6281844e-10,2.1642056e-10,2.1543542e-10,1.14610633e-10
KDM5D,2.8586375e-10,2.0148468e-10,2.8451094e-10,3.4096455e-11,1.6284389e-10,2.3667904e-10,2.1555051e-10,1.1615776e-10
CALCOCO1,2.534903e-10,2.0149696e-10,0.0020726025,3.398219e-11,1.6272374e-10,2.1666921e-10,2.1555298e-10,1.1460539e-10
UBR7,2.7907454e-10,2.0222773e-10,2.926121e-10,3.4016817e-11,1.6289267e-10,2.362803e-10,2.1672376e-10,1.15714605e-10
MAP4K5,2.6394137e-10,2.0151926e-10,2.8419908e-10,3.3983098e-11,0.0006314506,2.1597439e-10,2.1545433e-10,1.1458877e-10
EHD3,2.566526e-10,2.0150043e-10,2.8507696e-10,3.398783e-11,1.6277031e-10,2.1625221e-10,2.1561056e-10,1.14794396e-10
PSMC4,2.5372443e-10,2.0148928e-10,2.8388433e-10,3.398219e-11,1.629368e-10,0.0027686467,2.1557435e-10,1.1459707e-10
MAN2B2,3.1674235e-10,2.014789e-10,2.9010913e-10,3.403577e-11,1.628728e-10,2.3333432e-10,2.1536559e-10,1.1459969e-10
MVP,2.5400626e-10,2.0151235e-10,0.0050314865,3.3983226e-11,1.6287155e-10,2.1649448e-10,2.155978e-10,1.1459139e-10
NUB1,2.536209e-10,2.0149774e-10,0.0016322512,3.3983098e-11,1.6271319e-10,2.167122e-10,2.1558547e-10,1.1462068e-10
PGM3,2.6489763e-10,2.016669e-10,2.9935643e-10,3.418241e-11,1.6365566e-10,2.2032401e-10,2.161149e-10,1.1506578e-10
CLK1,0.0011578838,2.0147928e-10,2.8422023e-10,3.3983098e-11,1.6289144e-10,2.1652297e-10,2.1550324e-10,1.1458965e-10
POLR3B,2.7566227e-10,2.015039e-10,2.9054437e-10,3.4070843e-11,1.6289205e-10,2.6640248e-10,2.1568954e-10,1.146115e-10
ANGEL1,2.5659386e-10,2.0151003e-10,2.8439048e-10,3.3982903e-11,1.628498e-10,2.3459812e-10,2.153927e-10,1.15842246e-10
RNF14,2.5744096e-10,2.0190861e-10,2.8974637e-10,3.3996708e-11,1.632074e-10,2.1989663e-10,2.1575083e-10,1.14738795e-10
DNASE1L1,2.5435823e-10,2.0150119e-10,2.8447839e-10,3.3984003e-11,1.6281068e-10,2.1667086e-10,2.155353e-10,1.14768126e-10
DDX11,2.6027197e-10,2.0151926e-10,3.1151842e-10,3.402214e-11,1.6283987e-10,2.1639911e-10,2.1561714e-10,1.1460539e-10
HEBP1,2.5449604e-10,2.0148007e-10,2.8418012e-10,3.3983098e-11,1.6278273e-10,0.0030984816,2.154346e-10,1.1459052e-10
GPRC5A,2.5414776e-10,2.015185e-10,0.0037712061,3.3983098e-11,1.6275074e-10,2.1636858e-10,2.154979e-10,1.1470598e-10
MAMLD1,2.8598374e-10,2.0152002e-10,2.8437747e-10,3.3982255e-11,1.6292996e-10,2.2724285e-10,2.1616726e-10,1.2382866e-10
CD6,7.764395e-05,2.0146852e-10,2.846032e-10,3.398219e-11,1.6292996e-10,2.161516e-10,2.1547324e-10,1.14612375e-10
TACC3,6.538022e-10,2.0148928e-10,2.8439376e-10,3.4031614e-11,1.6284546e-10,2.1764754e-10,2.1563605e-10,1.14607566e-10
UFL1,0.00057592,2.0152234e-10,2.846803e-10,3.3983098e-11,1.6291972e-10,2.1675435e-10,2.1536846e-10,1.1460844e-10
ZC3H3,3.1905248e-10,2.0280018e-10,6.1828065e-10,3.4340163e-11,1.6322048e-10,2.4873534e-10,2.2079517e-10,1.145962e-10
CAPN1,2.5357638e-10,2.0145008e-10,2.8471128e-10,3.3983226e-11,1.6290697e-10,0.0027498112,2.1561795e-10,1.14614124e-10
ACPP,2.54665e-10,2.0151426e-10,2.8471722e-10,3.398232e-11,1.6293525e-10,2.2543102e-10,2.1547651e-10,1.14604506e-10
SLC30A9,3.7908662e-10,2.1852731e-10,3.8998857e-10,3.519638e-11,1.7809572e-10,8.3731905e-10,2.3109895e-10,1.18799e-10
CCDC88C,0.00034337744,2.0148774e-10,2.8456848e-10,3.3982255e-11,1.628231e-10,2.1654195e-10,2.155653e-10,1.1459052e-10
YAF2,4.0567946e-10,2.0146852e-10,2.8465316e-10,3.3983226e-11,1.6276751e-10,0.0017529376,2.1544283e-10,1.14604506e-10
ZMYND11,2.7752456e-10,2.0147928e-10,2.8461353e-10,3.3983226e-11,1.627818e-10,0.0013448688,2.1559328e-10,1.1460494e-10
BID,2.53767e-10,2.014939e-10,2.8443065e-10,3.398297e-11,1.6289765e-10,2.164792e-10,0.0010679949,1.1460101e-10
NPC1L1,2.536838e-10,2.0146852e-10,3.0654784e-10,3.3982643e-11,1.627343e-10,2.1667211e-10,2.1548885e-10,1.1461762e-10
XYLT2,2.5440963e-10,2.0150275e-10,2.85849e-10,3.3986078e-11,1.6283924e-10,2.1704975e-10,2.1568954e-10,1.1464036e-10
NUDCD3,3.2365308e-10,2.0148236e-10,2.8423705e-10,3.398297e-11,0.0006686395,2.1651016e-10,2.1553818e-10,1.14615435e-10
ISL1,2.5332406e-10,2.0151003e-10,2.8581684e-10,3.398686e-11,1.6277496e-10,2.1759732e-10,2.1557929e-10,1.14738795e-10
IL20RA,2.5394037e-10,2.014962e-10,2.8448163e-10,3.3982577e-11,1.6277682e-10,0.0004578628,2.1560315e-10,1.1458746e-10
GLT8D1,3.0852695e-10,2.0382938e-10,3.303143e-10,3.4241728e-11,1.6485903e-10,3.1622022e-10,2.1707625e-10,1.178156e-10
ATP2C1,2.6308392e-10,2.015377e-10,0.0005995235,3.4048753e-11,1.6267968e-10,2.5226954e-10,2.1563769e-10,1.1460713e-10
IGF1,2.54768e-10,2.0147545e-10,2.8455763e-10,3.4206086e-11,1.6287187e-10,2.1670145e-10,2.157644e-10,1.1554126e-10
RALBP1,2.5345745e-10,2.0147699e-10,0.003786609,3.3983098e-11,1.6291568e-10,2.1639911e-10,2.155945e-10,1.1463293e-10
RUFY3,2.8143074e-10,2.0152079e-10,2.844567e-10,3.3983098e-11,0.00056158047,2.5285435e-10,2.1546749e-10,1.14616316e-10
CNTN1,2.538677e-10,2.0152464e-10,2.8424516e-10,3.4025838e-11,1.6281596e-10,2.2530419e-10,2.1561178e-10,1.1940965e-10
SLC11A1,6.2558786e-10,2.0154464e-10,2.8465968e-10,3.3983098e-11,1.6283644e-10,2.1663327e-10,2.1560191e-10,1.1461281e-10
WWTR1,2.5437957e-10,2.0148007e-10,2.8463903e-10,3.3982775e-11,1.6273337e-10,3.0654683e-09,2.1544529e-10,0.0017100193
AGPS,3.7006082e-10,2.0449059e-10,4.0380435e-10,3.4252504e-11,1.6468711e-10,2.407586e-10,2.2040555e-10,1.1460975e-10
CXorf56,2.9083103e-10,2.0604175e-10,3.0678124e-10,3.4321695e-11,1.6698092e-10,2.4241562e-10,2.2015012e-10,1.1612054e-10
ATP1A2,2.5377186e-10,2.0148007e-10,2.842842e-10,3.398245e-11,1.629281e-10,2.1648001e-10,2.1567759e-10,1.1687826e-10
TTC27,8.3516416e-10,2.0154385e-10,3.1571035e-10,3.4567932e-11,1.6282434e-10,8.138889e-10,2.15539e-10,1.1907986e-10
VSIG2,2.5386288e-10,2.0151696e-10,3.7194098e-10,3.3983486e-11,1.6295917e-10,2.1645111e-10,2.1567471e-10,1.2542938e-10
PHLDB1,0.0016065539,2.0145163e-10,2.844594e-10,3.3983226e-11,1.6275573e-10,2.1670145e-10,2.1553655e-10,1.14606255e-10
MARCO,3.3366082e-10,2.0151157e-10,2.844578e-10,3.4190366e-11,1.629601e-10,2.1641189e-10,2.156492e-10,1.1461588e-10
PRDM11,2.605531e-10,2.0150466e-10,2.8800964e-10,3.399749e-11,1.6285415e-10,2.3147081e-10,2.156673e-10,1.14762436e-10
SYT13,2.5323613e-10,2.0150503e-10,3.8737755e-10,3.3982255e-11,1.6279639e-10,2.1634174e-10,2.1558258e-10,1.14613256e-10
CD74,2.546106e-10,2.0162384e-10,2.8510957e-10,0.010618713,1.6293836e-10,2.1765709e-10,2.1589285e-10,1.14653044e-10
HGF,2.5650773e-10,2.0150774e-10,2.8446973e-10,3.3984718e-11,1.6289703e-10,2.1635453e-10,2.155653e-10,1.1524633e-10
ZRANB1,3.1779895e-10,2.0253307e-10,2.9475863e-10,3.4099903e-11,1.638443e-10,2.8100755e-10,2.1810384e-10,1.18182e-10
NCDN,2.5400043e-10,2.0152925e-10,2.8480088e-10,3.398271e-11,1.6283397e-10,2.1680233e-10,2.1563769e-10,1.2657961e-10
ADGRA2,2.5853336e-10,2.0150888e-10,2.842278e-10,3.39818e-11,1.6278273e-10,2.1613922e-10,2.1550448e-10,1.5313972e-10
ZFP64,6.044306e-10,2.0147928e-10,2.903909e-10,3.433145e-11,1.6287248e-10,2.6476477e-10,2.1547569e-10,1.14609315e-10
MNAT1,2.533598e-10,2.0149696e-10,2.8409286e-10,3.3982255e-11,1.628498e-10,2.167924e-10,0.0009310487,1.1459926e-10
SAMD4A,2.5345068e-10,2.0151388e-10,2.848878e-10,3.398245e-11,1.637637e-10,2.3340592e-05,2.1555956e-10,1.6022356e-10
RUNX3,0.00015443316,2.0148312e-10,2.845381e-10,3.398232e-11,1.628849e-10,2.163471e-10,2.1564099e-10,1.1462287e-10
MRE11A,4.595478e-10,2.0337969e-10,3.1908232e-10,3.430062e-11,1.6288336e-10,5.338245e-10,2.1657831e-10,1.1462549e-10
SLC7A9,2.537351e-10,2.0150774e-10,2.875716e-10,3.3983875e-11,1.6289703e-10,2.173215e-10,2.1564837e-10,1.1459182e-10
SPAST,2.991313e-08,2.014839e-10,3.5176265e-10,3.4238397e-11,1.6282184e-10,2.9589253e-10,2.1551269e-10,1.14607566e-10
NRXN3,2.539278e-10,2.0147622e-10,2.843211e-10,3.398271e-11,1.627995e-10,2.7645156e-10,2.1551763e-10,1.2411146e-10
OSBPL5,3.014064e-10,2.0307346e-10,3.2808403e-10,3.3983292e-11,1.643918e-10,2.3182738e-10,2.1887564e-10,1.6116267e-10
AQR,3.9835837e-10,2.0409859e-10,3.3138203e-10,3.4348285e-11,1.6356702e-10,2.8984035e-10,2.1955843e-10,1.1740331e-10
CPS1,2.5470678e-10,2.0150158e-10,2.9220998e-10,3.3991397e-11,1.6289081e-10,2.1697608e-10,2.1553324e-10,1.1471517e-10
FHL1,2.5397429e-10,2.014789e-10,2.8431024e-10,3.398297e-11,1.627374e-10,2.3240925e-09,2.1554022e-10,1.3296993e-10
RTFDC1,2.53354e-10,2.0152773e-10,2.8450228e-10,3.3983354e-11,1.6272064e-10,2.1691235e-10,0.0029879692,1.14586576e-10
NLRP2,2.5509087e-10,2.0734274e-10,3.1945377e-10,3.432104e-11,1.6405757e-10,2.410361e-10,2.2471237e-10,1.14601884e-10
SLC45A4,2.540576e-10,2.0151696e-10,3.04312e-10,3.3983226e-11,1.6284919e-10,0.0004965875,2.1561714e-10,1.1462811e-10
RNF10,0.0026483277,2.0151465e-10,2.843211e-10,3.3984718e-11,1.6276441e-10,2.1692063e-10,2.1565331e-10,1.14620244e-10
ZNF839,2.7128916e-10,2.0151388e-10,2.8502475e-10,3.403759e-11,1.6278491e-10,2.6804264e-10,2.1571421e-10,1.1462068e-10
ZDHHC6,1.7555822e-09,2.0153618e-10,2.934348e-10,3.4328308e-11,1.6291318e-10,2.3679553e-10,2.1570556e-10,1.14615435e-10
GRAMD1B,2.6267093e-09,2.0147775e-10,2.8458258e-10,3.3982577e-11,1.6267596e-10,2.1664524e-10,2.1559902e-10,1.14613694e-10
RNH1,2.5365668e-10,2.0149696e-10,2.8467703e-10,0.00036240675,1.628408e-10,2.1624068e-10,2.1565373e-10,1.14617184e-10
NDUFS1,0.0015161488,2.0151618e-10,2.8433084e-10,3.3983226e-11,1.6281781e-10,2.1632357e-10,2.1543049e-10,1.1462855e-10
RB1CC1,3.9943876e-10,2.0147775e-10,2.8716765e-10,3.4318028e-11,1.6289455e-10,0.0008470439,2.153623e-10,1.14594896e-10
ERP44,2.8646413e-10,2.0181082e-10,2.9186073e-10,3.4063176e-11,1.6293276e-10,2.3387525e-10,2.1610214e-10,1.14617184e-10
ALAS1,2.8103275e-10,2.0155386e-10,3.0403177e-10,3.4051744e-11,1.6269333e-10,2.2411185e-10,2.154794e-10,1.14583086e-10
BIRC3,2.7034697e-10,2.0147314e-10,0.0011675701,3.4176675e-11,1.6273648e-10,2.1667416e-10,2.1551515e-10,1.1461194e-10
AKAP11,3.7618966e-10,2.0151542e-10,3.3365002e-10,3.415315e-11,1.6292717e-10,3.5779038e-10,2.156348e-10,1.1460888e-10
DERA,2.5374863e-10,2.0151235e-10,2.8387565e-10,3.3982643e-11,1.628498e-10,2.1648043e-10,0.0011737233,1.14614124e-10
ABCC2,2.5487398e-10,2.0149851e-10,2.8434494e-10,3.398297e-11,1.6279825e-10,2.2096455e-10,2.1558258e-10,1.1463117e-10
DEF6,0.00047204588,2.0149543e-10,2.845587e-10,3.3983615e-11,1.6275975e-10,2.1652007e-10,2.1558505e-10,1.14617184e-10
PLEKHO1,4.1278697e-10,2.0151773e-10,2.8445019e-10,3.3982577e-11,1.6277155e-10,2.1667086e-10,2.1550488e-10,1.1713357e-10
GCLM,3.006095e-10,2.0489037e-10,2.977864e-10,3.413368e-11,1.6720113e-10,1.7653231e-09,2.2023622e-10,1.1461894e-10
UBR2,0.0005017387,2.015231e-10,3.8254183e-10,3.407182e-11,1.6290323e-10,4.6734494e-10,2.1573972e-10,1.14584404e-10
EHD2,2.539278e-10,2.0155577e-10,1.7748643e-09,3.3983226e-11,1.637306e-10,2.2509372e-10,2.1668077e-10,1.3298616e-10
DEPDC1,2.537767e-10,2.016346e-10,2.8550304e-10,3.3983226e-11,1.6285043e-10,2.164792e-10,2.157677e-10,1.1462768e-10
CCDC28A,3.7065842e-10,2.0150275e-10,2.8430047e-10,3.4318947e-11,1.6287466e-10,2.440384e-10,2.1562904e-10,1.1680783e-10
RRAGD,2.6276098e-10,2.0164921e-10,2.8485087e-10,3.403272e-11,1.6292065e-10,2.2861096e-10,2.1590026e-10,1.1459139e-10
HSF2,2.9089206e-10,2.0150312e-10,2.8442088e-10,3.4118576e-11,1.6278459e-10,2.2838781e-10,2.1566894e-10,1.1461806e-10
PHF20,0.0024785867,2.0150619e-10,2.8432326e-10,3.3982903e-11,1.6288212e-10,2.1670228e-10,2.1559246e-10,1.1468717e-10
HSD17B6,2.5443392e-10,2.0149082e-10,2.8509653e-10,3.39888e-11,1.6272064e-10,2.164024e-10,2.1557107e-10,1.1501269e-10
NR1H3,2.5782326e-10,2.0151542e-10,3.296635e-10,3.4076953e-11,1.6275975e-10,2.793504e-10,2.1529988e-10,1.1459664e-10
TYMP,2.53859e-10,0.005895961,2.8441222e-10,3.3983098e-11,1.629135e-10,2.1582533e-10,2.1582039e-10,1.1460582e-10
NCAPH2,2.7152003e-10,2.0154078e-10,2.8453917e-10,3.4014742e-11,1.6282184e-10,2.2686565e-10,2.1561795e-10,1.1463162e-10
SEC63,2.5371572e-10,2.0147775e-10,2.845131e-10,3.398251e-11,1.6278894e-10,2.1622251e-10,2.1553406e-10,0.00093017763
KPNA6,6.063752e-10,2.0148583e-10,2.842907e-10,3.401669e-11,1.6280509e-10,0.00052317505,2.155686e-10,1.1461588e-10
VIM,2.5444558e-10,2.015477e-10,2.8522273e-10,0.0039695,1.6282e-10,2.1739197e-10,2.15678e-10,1.14633365e-10
FAS,2.6305783e-10,2.0158616e-10,2.845891e-10,3.401701e-11,1.6299027e-10,2.1668409e-10,2.1549872e-10,1.149333e-10
CD44,2.546961e-10,2.014939e-10,2.8479655e-10,3.3983226e-11,1.627908e-10,2.1753714e-10,2.157496e-10,0.0038584918
AGPAT4,3.0218925e-10,2.0151618e-10,2.844339e-10,3.3982903e-11,1.6288554e-10,2.168958e-10,2.1561548e-10,1.2029706e-10
SLAMF7,2.6554617e-10,2.015085e-10,2.84461e-10,3.398297e-11,1.6285354e-10,2.1620684e-10,2.1558176e-10,1.14620244e-10
BTN3A1,3.0301806e-10,2.014962e-10,2.8453156e-10,3.3994703e-11,1.628703e-10,2.1672004e-10,2.1557024e-10,1.14604506e-10
MIPEP,2.9644273e-10,2.0147545e-10,4.3146484e-10,3.426348e-11,1.6283613e-10,7.6617196e-10,2.1536722e-10,1.1458352e-10
PRKCH,0.0013714987,2.0149274e-10,2.8436772e-10,3.3983746e-11,1.6285447e-10,2.1632317e-10,2.1529822e-10,1.1460494e-10
IFNGR1,0.0011460485,2.0149851e-10,2.8480684e-10,3.3983746e-11,1.6265331e-10,2.1666094e-10,2.1570022e-10,1.14594445e-10
VRK2,0.00035179424,2.0148007e-10,2.9766714e-10,3.3983098e-11,1.628874e-10,3.263303e-10,2.1558011e-10,1.1459926e-10
TNFRSF1B,0.0010563656,2.0151388e-10,2.8472102e-10,3.398394e-11,1.6280881e-10,2.1662211e-10,2.1561014e-10,1.1458746e-10
VEZT,2.538309e-10,2.0145123e-10,2.847118e-10,3.3983098e-11,1.6283924e-10,3.3732422e-10,2.155982e-10,0.000949719
POU2F2,5.318944e-10,2.0151773e-10,2.8467922e-10,3.4007606e-11,1.629194e-10,2.1658864e-10,2.1562206e-10,1.1460582e-10
BRD9,2.6469762e-10,2.0152079e-10,3.1768865e-10,3.4019284e-11,1.627467e-10,2.297773e-10,2.1539394e-10,1.14613694e-10
SNX1,2.5347194e-10,2.0153271e-10,0.0023236254,3.398219e-11,1.6288274e-10,2.1641272e-10,2.1544776e-10,1.14594015e-10
TBPL1,0.0014640554,2.0152079e-10,2.8484703e-10,3.3983292e-11,1.6291785e-10,2.1669154e-10,2.1577429e-10,1.14615435e-10
ARNTL2,2.5377767e-10,2.0150234e-10,4.806833e-10,3.398271e-11,1.628349e-10,2.1655931e-10,2.1568129e-10,1.14602765e-10
BCLAF1,0.0034710732,2.014962e-10,2.8430372e-10,3.3983226e-11,1.6269396e-10,2.1643626e-10,2.1565168e-10,1.1460844e-10
SLC39A9,2.5356284e-10,2.014939e-10,2.8426467e-10,3.3983098e-11,1.6286099e-10,0.00092057954,2.1543624e-10,1.1458395e-10
ANK1,2.5500038e-10,2.0151235e-10,2.8835265e-10,3.3990356e-11,1.6275851e-10,2.1691235e-10,2.1564592e-10,1.14604506e-10
TFB1M,4.982961e-10,2.0149735e-10,2.8473407e-10,3.4109597e-11,1.6281254e-10,2.749754e-10,2.1551104e-10,1.1460844e-10
RABEP1,3.3930458e-10,2.0149696e-10,0.0010998966,3.3983098e-11,1.6268216e-10,2.1938554e-10,2.1563275e-10,1.1460101e-10
HMGB3,2.538067e-10,2.1340123e-10,2.9421435e-10,3.4258124e-11,1.7771297e-10,2.1629926e-10,2.2430643e-10,1.1592624e-10
NUP160,4.451508e-10,2.0148007e-10,2.8451586e-10,3.4050377e-11,1.6289081e-10,0.0004793513,2.1560807e-10,1.14590955e-10
IKZF2,3.62354e-10,2.014939e-10,3.2410835e-10,3.3983226e-11,1.6290386e-10,2.4181618e-10,2.1551022e-10,1.14598386e-10
GRN,2.5399366e-10,2.0149851e-10,2.8486008e-10,3.3983098e-11,1.629309e-10,2.1667086e-10,2.155945e-10,0.003681137
FAM13B,9.3456445e-05,2.0149696e-10,3.0840988e-10,3.4305857e-11,1.6274951e-10,3.0546923e-10,2.1565948e-10,1.1459751e-10
ARHGAP31,2.750541e-10,2.0150658e-10,2.848574e-10,3.3983098e-11,1.6286472e-10,2.1632317e-10,2.1556162e-10,1.3832119e-10
CENPQ,2.6450986e-10,2.0506787e-10,3.025901e-10,3.4144354e-11,1.656012e-10,2.2647828e-10,2.1921613e-10,1.1459314e-10
SARS,2.538135e-10,2.0150158e-10,2.8430264e-10,3.3983098e-11,0.0019044133,2.1671054e-10,2.1560109e-10,1.14594015e-10
RANBP3,0.0006874167,2.0153618e-10,2.8470637e-10,3.3983098e-11,1.626744e-10,2.163888e-10,2.1546913e-10,1.14616316e-10
ARID4A,3.5467373e-10,2.0147814e-10,0.0010180242,3.398297e-11,1.6284857e-10,2.165052e-10,2.1553818e-10,1.14602314e-10
TSSC1,1.0425394e-09,2.0150119e-10,5.0012433e-10,3.4189842e-11,1.6282248e-10,2.749623e-10,2.155238e-10,1.14613694e-10
PNPLA6,6.237958e-10,2.0180081e-10,3.025797e-10,3.4135368e-11,1.6284359e-10,2.6073804e-10,2.1679736e-10,1.1645679e-10
IFT88,2.6178848e-10,2.0145816e-10,3.0396105e-10,3.3983292e-11,1.6257236e-10,0.00044304764,2.1556121e-10,1.14569104e-10
ZCCHC8,9.977282e-10,2.0355043e-10,4.099709e-10,3.453261e-11,1.6333945e-10,2.7324139e-09,2.2263984e-10,1.176831e-10
LRRC7,2.54398e-10,2.014939e-10,2.8439484e-10,3.3983746e-11,1.6281688e-10,2.3375663e-10,2.1560315e-10,1.1469941e-10
FUT8,0.000677828,2.0147814e-10,4.7644433e-10,3.3985623e-11,1.6309724e-10,2.1672295e-10,2.1541366e-10,1.1459358e-10
UBA6,3.80778e-10,2.0347979e-10,1.0151329e-09,3.4307102e-11,1.6367377e-10,2.21881e-10,2.2381454e-10,1.1460407e-10
GAB2,9.327462e-05,2.0151811e-10,2.8432431e-10,3.415406e-11,1.6272747e-10,2.165242e-10,2.1555298e-10,1.1521864e-10
ATP6V0A1,2.540702e-10,2.0149235e-10,0.0007787543,3.398245e-11,1.6279578e-10,2.1671798e-10,2.155279e-10,1.1461588e-10
PIAS1,1.1887976e-09,2.0150812e-10,4.1919307e-10,3.3987375e-11,1.6270699e-10,0.0015270129,2.1545433e-10,1.14614124e-10
SLC4A7,0.00047297825,2.0148583e-10,2.843189e-10,3.398232e-11,1.6279578e-10,2.1638671e-10,2.1563523e-10,1.14607566e-10
APBA2,1.96823e-09,2.0150158e-10,2.8448707e-10,3.398232e-11,1.6274236e-10,2.1677543e-10,2.154494e-10,1.14620244e-10
MAP2K3,2.8813768e-10,2.0188627e-10,3.3890293e-10,3.402188e-11,1.6405882e-10,2.3370492e-10,2.2021564e-10,1.15435085e-10
ASTE1,2.6634658e-10,2.0151388e-10,2.8793112e-10,3.4000407e-11,1.6289735e-10,2.2084404e-10,2.1559081e-10,1.14630305e-10
RNF19A,8.3220975e-10,2.0150735e-10,2.847406e-10,3.3982837e-11,1.6283987e-10,2.9600486e-10,2.1566648e-10,0.0009630952
PEX3,2.9108077e-10,2.0149928e-10,2.8555805e-10,3.4093593e-11,1.6283427e-10,2.5072017e-10,2.154609e-10,1.146115e-10
SH3YL1,2.5350094e-10,2.0150619e-10,2.8460106e-10,0.0009250534,1.628849e-10,2.1710565e-10,2.1558752e-10,1.1462855e-10
FAM136A,2.5391714e-10,2.0148236e-10,2.8435632e-10,3.398297e-11,0.0012847853,2.1676387e-10,2.156163e-10,1.14612375e-10
VCL,2.5363733e-10,2.0147047e-10,2.84524e-10,3.3982837e-11,1.628054e-10,2.450309e-10,2.1554147e-10,0.0005343838
DEPDC1B,2.572397e-10,2.0167576e-10,3.007007e-10,3.399016e-11,1.6298404e-10,2.162782e-10,2.1571667e-10,1.146185e-10
DAPK2,3.206203e-10,2.0152849e-10,3.270743e-10,3.398297e-11,1.628206e-10,2.1687015e-10,2.1562288e-10,1.14617184e-10
NSMAF,0.00065679674,2.0146468e-10,2.8481284e-10,3.4020647e-11,1.6291815e-10,2.4019994e-10,2.1547324e-10,1.1459314e-10
ADSS,2.5359576e-10,2.0148583e-10,2.8416983e-10,3.3982577e-11,1.6281408e-10,2.1671054e-10,0.0013753076,1.1459926e-10
STAP1,3.2758066e-10,2.0149774e-10,2.843753e-10,3.3983486e-11,1.627672e-10,2.1681225e-10,2.1560273e-10,1.1461107e-10
TIMP2,2.5338495e-10,2.0147699e-10,2.8481228e-10,3.3983354e-11,1.6285477e-10,2.1635413e-10,2.1565004e-10,0.0019903718
RFC1,2.5344005e-10,2.0151235e-10,2.8440678e-10,3.3982643e-11,1.628175e-10,2.1610708e-10,2.1556983e-10,0.00093142083
TBC1D23,1.257255e-09,2.0817886e-10,1.0690616e-09,3.49534e-11,1.6755934e-10,4.7070864e-10,2.3240956e-10,1.3004287e-10
CUL3,0.00077489787,2.0149851e-10,3.635107e-10,3.398232e-11,1.6279764e-10,2.5612004e-10,2.1559492e-10,1.14604506e-10
